sample_id,source_file,source_row,sha256,ade_id,width,height,crop_box,caption,blocked,split
02816,train-00003-of-00023.parquet,179,7b08e5238a796fd505b8e0a1fcc5762453dc45fd229e0dd5f3af192615c3373f,ADE_train_00002817,512,753,"0,120,512,632","This is a bathroom with a toilet, sink, and a large mirror",0,train
02817,train-00003-of-00023.parquet,180,2807cd7a1cbe32946ca8df161e3b5df4ab22ad0f2550565b0870b5042835469a,ADE_train_00002818,683,512,"85,0,597,512","A bathroom counter with a white sink, a toothbrush, a tube of toothpaste, and a bottle of shampoo",0,train
02818,train-00003-of-00023.parquet,181,5eca56b0cff247c170be787efd851367b46b7318e526983023852b3a816c1917,ADE_train_00002819,512,656,"0,72,512,584","A bathroom with a sink, toilet, and mirror",0,train
02819,train-00003-of-00023.parquet,182,bf4f04f90c5cd268ad6371ddbff586b285b9f6a96b2cfc6d31d0faf8c5c8a953,ADE_train_00002820,500,497,"1,0,513,512","This is a bathroom with a white toilet, a sink, and a large mirror hanging above the sink",0,train
02820,train-00003-of-00023.parquet,183,855e9b088e1967587ad39eb30fc4ca65386e301edc2669ddf20bb3ac653d9283,ADE_train_00002821,256,256,"0,0,512,512",This is a luxurious bathroom with a large bathtub and a large window with a view of the outdoors,0,train
02821,train-00003-of-00023.parquet,184,c48d982ea69e6e742338c9314f13d13a0967b21e13245b4e1f7e33f62d5f52e5,ADE_train_00002822,512,770,"0,129,512,641","A bathroom with a wooden cabinet, a white toilet, and a brown sink",0,train
02822,train-00003-of-00023.parquet,185,b4a9b933d2987161540ad6e5d48cc0117125aa99e3c98da686a58658e31665d3,ADE_train_00002823,512,728,"0,108,512,620","This is a bathroom with a large white bathtub, a sink, and a window with a mirror",0,train
02823,train-00003-of-00023.parquet,186,729ead10390f0b4577232ecc4ede8ac7c6c5ca141697b7c23ecb2b512a8e246c,ADE_train_00002824,350,234,"127,0,639,512",This is a bathroom with two sinks and a large bathtub,0,train
02824,train-00003-of-00023.parquet,187,2e301ce9cea877ff4a9376fd50a939b60b24e919cec14c967e575942c0beb6b0,ADE_train_00002825,264,350,"0,83,512,595","This is a bathroom with a wooden door, a bathtub, a sink, and a toilet",0,train
02825,train-00003-of-00023.parquet,188,edae12a1fe51571d402135863f1acdfb9374775d35b30b8c21e5e17178833e77,ADE_train_00002826,220,331,"0,129,512,641","This is a bathroom with a toilet, sink, and shower",0,train
02826,train-00003-of-00023.parquet,189,a5027e401261d9883f631ef65996d9c66ba4ee13334a601139bd744e5f0a095a,ADE_train_00002827,683,512,"85,0,597,512","This is a bathroom with a toilet, sink, and bathtub",0,train
02827,train-00003-of-00023.parquet,190,818e7baee8b9120a40f9f3b40c67291e6c71a70c5401ab4cb856058cab68a92b,ADE_train_00002828,350,233,"128,0,640,512","A bathroom with a white bathtub, a white sink, and a white toilet",0,train
02828,train-00003-of-00023.parquet,191,5d941d08689d22c1f6730d9e4d01c9fc1d805a98d46c574a2eb1f4b6d151185f,ADE_train_00002829,770,512,"129,0,641,512","This is a bathroom with two sinks, a toilet, and a large mirror",0,train
02829,train-00003-of-00023.parquet,192,bf759d9b3bf34b90a63403b2e61e00b52715ae6dc8365a645909eed6f2fa83b3,ADE_train_00002830,450,600,"0,85,512,597","A bathroom with a white sink, a blue and white tiled wall, and a mirrored medicine cabinet above the sink",0,train
02830,train-00003-of-00023.parquet,193,2072d23588eac5f2f8e236b8a6a1f58faaaa5aad94de158fce06aa3175ed95ec,ADE_train_00002831,276,512,"0,219,512,731","This is a bathroom with a white toilet, sink, and shower",0,train
02831,train-00003-of-00023.parquet,194,500e5d7b9039981e3551b6f0aa763710ae22f11d9e54858dc1f34d432264791e,ADE_train_00002832,256,256,"0,0,512,512",This is a bathroom with a bathtub and a sink,0,train
02832,train-00003-of-00023.parquet,195,5796b45a5811120cec7a3110ad5b9472338ba4622504ea7615a8f88e2cb748f5,ADE_train_00002833,600,450,"85,0,597,512","A bathroom with a white sink, green marble countertop, and a large mirror hanging above the sink",0,train
02833,train-00003-of-00023.parquet,196,9a1a88c0448eaa0171a9a7c3aa65d4ccde77a0d3812d3a65bbfea1f82ec83895,ADE_train_00002834,683,512,"85,0,597,512","This is a bathroom with a large window, a bathtub, and a sink",0,val
02834,train-00003-of-00023.parquet,197,8aef870ad82ebcc4b7d33a761cf0c9456cadbf489d917bd1b3084cc558eb99e6,ADE_train_00002835,470,287,"163,0,675,512",This is a bathroom with a white bathtub and a wooden floor,0,train
02835,train-00003-of-00023.parquet,198,d3bc699a531471f23bca177172fb41df8a10205f75d0fa44226a35a4b34d83c3,ADE_train_00002836,300,300,"0,0,512,512",This is a black and white checkered floor in a bathroom with a bathtub and a toilet,0,train
02836,train-00003-of-00023.parquet,199,af464b7bcdb540b8cc1f027a2a69ba55423582abdbab6598c491bb5bcfd4ad19,ADE_train_00002837,512,683,"0,85,512,597","A bathroom with a white toilet, a brown bathtub, and a white shower curtain",0,val
02837,train-00003-of-00023.parquet,200,c6cde6d3824944896a1fb21039932fa14209bcc04aedb93ef0fe01da6369103d,ADE_train_00002838,683,512,"85,0,597,512","This is a bathroom with a toilet, sink, and shower",0,train
02838,train-00003-of-00023.parquet,201,83ba5f39e8060f145b5d0225f57aa440f590bca1245e11d9f3e842610d70d7bb,ADE_train_00002839,683,512,"85,0,597,512","A bathroom with a toilet, sink, and window",0,train
02839,train-00003-of-00023.parquet,202,033298fc11183584bfcb61c3f9a3aa95b987a15b37b3cdb13710681f37628790,ADE_train_00002840,225,215,"12,0,524,512","This is a bathroom with a white bathtub, a toilet, and a sink",0,train
02840,train-00003-of-00023.parquet,203,ebf36a3ccc34d10a990b0fed3729c290c44b15dfe754731dc10df90e3ac583bc,ADE_train_00002841,292,300,"0,7,512,519","This is a bathroom with a sink, toilet, and shower",0,train
02841,train-00003-of-00023.parquet,204,da2a5f832094c88a18ac2ee6771325ed9dfb02a5a91915d81efe1b4a1fc0cced,ADE_train_00002842,512,683,"0,85,512,597",A white toilet bowl with a yellow shower curtain in the background,0,train
02842,train-00003-of-00023.parquet,205,c32b62b36ff1a3242eccabd219d318472cd20d410cdaefe52da5aeeb2a6a9b6e,ADE_train_00002843,576,432,"85,0,597,512","A bathroom with a white toilet, a blue and white tiled floor, a white sink, and a blue and white striped shower curtain",0,train
02843,train-00003-of-00023.parquet,206,8b33e598502b39459a45f5788f6bec6c1a084ea4b0f9db325915f36b4ec03b80,ADE_train_00002844,225,300,"0,85,512,597","This is a bathroom with a white toilet, sink, and mirror",0,train
02844,train-00003-of-00023.parquet,207,3e2ecdbaa55e6379c783f85b377e97c82d4360efc23913276f7277c0382f58eb,ADE_train_00002845,683,512,"85,0,597,512","A bathroom with a white toilet, a red tiled floor, and a white sink",0,train
02845,train-00003-of-00023.parquet,208,20dd80baa3b49a148ac0aae81dfee2e42b52cd78dd38680dfe21e12545d864ab,ADE_train_00002846,683,512,"85,0,597,512","A bathroom counter with various bottles and containers filled with different items, such as shampoo, conditioner, and lotion, on top of it",0,train
02846,train-00003-of-00023.parquet,209,484e1dfe49bb65e637b717b7d0e9d38f59811d6a513b79ad56a99c46c2457a74,ADE_train_00002847,512,683,"0,85,512,597","This image is a bathroom with a white toilet, a brown and beige tiled floor, and a brown and beige tiled wall",0,train
02847,train-00003-of-00023.parquet,210,43e4e19e132e0edabd37556afba7dbcf3e1394a6432f17c100aeded708313019,ADE_train_00002848,683,512,"85,0,597,512","This image is a bathroom with a white sink, toilet, and shower",0,train
02848,train-00003-of-00023.parquet,211,b7125d334db537f265246eefcef87958b836783ea72a415ccf9b1b12ccc6d018,ADE_train_00002849,278,512,"0,215,512,727","A bathroom with a white shower curtain, a towel rack, and a wooden floor",0,train
02849,train-00003-of-00023.parquet,212,ddd37a544728853e5036f78b9e16e8ff86f32068fa9daebf0f28d8b9ac40c4ed,ADE_train_00002850,256,256,"0,0,512,512",This is a bathroom with a large bathtub and a sink,0,train
02850,train-00003-of-00023.parquet,213,bbb936f383b8d5b69dbd48ec6af3bd22382ac4a3ebe6a52e40f65bd5c53387e7,ADE_train_00002851,256,256,"0,0,512,512",This is a bathroom with two sinks and a mirror above them,0,train
02851,train-00003-of-00023.parquet,214,0a573becdd4f457fd9bf7983cc18ed42dd12f11eb4eebbae0e285415e442a3dd,ADE_train_00002852,512,683,"0,85,512,597","A bathroom with a glass shower enclosure, a sink, and a toilet",0,train
02852,train-00003-of-00023.parquet,215,9a1b05bdfa6a6e92e80058d148c168eeaf58693554c8d34d9c8839c3f2aef99b,ADE_train_00002853,359,512,"0,109,512,621","A bathroom with a white toilet, sink, and shower",0,train
02853,train-00003-of-00023.parquet,216,ab1b1427dd10c574c6991ba17b3c011c83a67c6ff9f67923325b75ddfb61286f,ADE_train_00002854,256,256,"0,0,512,512","This is a bathroom with a sink, toilet, and shower",0,train
02854,train-00003-of-00023.parquet,217,c1ea69e4b0efc928d93311e4b24d49097718b624fd69ba8eab003dfdc8d0abef,ADE_train_00002855,256,256,"0,0,512,512","This is a bathroom with a blue toilet, a white sink, and a white mirror hanging above the sink",0,train
02855,train-00003-of-00023.parquet,218,1f0a56b3314a0500ab5fac03d751bfcb82c675f1d846af6a4290ad4b1d526102,ADE_train_00002856,256,256,"0,0,512,512",This is a bathroom with white cabinets and a wooden floor,0,val
02856,train-00003-of-00023.parquet,219,c341a5282e974d2973af3d8905afa3f147aea94f093da23b60abc70a41bc48a6,ADE_train_00002857,640,480,"85,0,597,512","A bathroom with a toilet, sink, and shower",0,train
02857,train-00003-of-00023.parquet,220,c289190b73eab5fef7862e803f56c833e19c0a28f68df37d3a6b8434002ec4fc,ADE_train_00002858,340,512,"0,129,512,641","This is a bathroom with a white toilet, sink, and shower curtain",0,train
02858,train-00003-of-00023.parquet,221,0ad6dac4171a8881cff0b6a1ad27b1d7f83f1427837e4950dc445c6a83143402,ADE_train_00002859,240,320,"0,85,512,597","This is a bathroom with a sink, toilet, and shower",0,train
02859,train-00003-of-00023.parquet,222,11fba56b55e968c9651c24b46db10b9d238c4dd054e1ebb01699c93f6917e082,ADE_train_00002860,250,340,"0,92,512,604","This is a bathroom with a large bathtub, a wooden floor, and a window with a view of the outdoors",0,train
02860,train-00003-of-00023.parquet,223,0ef23abc146072384e95c22b084e245d4ac37476d8619708697ad5c6c160eb38,ADE_train_00002861,256,256,"0,0,512,512",This is a bathroom with yellow walls and a white toilet,0,train
02861,train-00003-of-00023.parquet,224,c81994a757e03892213aea07989973563a885c361e8d7ef92fd101c1cd80e62c,ADE_train_00002862,683,512,"85,0,597,512","A bathroom with a blue shower curtain, a white toilet, and a blue sink",0,train
02862,train-00003-of-00023.parquet,225,4dc8ec99276ea16baf252319f773827c4a1a92008ddb1516199eae7b8dbfe31d,ADE_train_00002863,512,683,"0,85,512,597","This image is a bathroom with a white bathtub, a shower, and a toilet",0,train
02863,train-00003-of-00023.parquet,226,30698034c7cda56bda9f030d0a995e20d531912161ecee2651781bc93f66f789,ADE_train_00002864,640,480,"85,0,597,512","A bathroom with a toilet, sink, and shower",0,train
02864,train-00003-of-00023.parquet,227,6c5b66550525229a65bb7c80c7ba2354fc6a75305cf9a84f56aea3b703209b15,ADE_train_00002865,256,256,"0,0,512,512","This is a large, luxurious bathroom with a large, ornate mirror above the sink and a large, tiled floor",0,train
02865,train-00003-of-00023.parquet,228,ebfe06dfb064d0570edabfd61c738c80b5eb9161cf05ac410f49575149dcd9ac,ADE_train_00002866,512,683,"0,85,512,597",A bathroom with a large mirror hanging above the sink,0,train
02866,train-00003-of-00023.parquet,229,91cbc85b6146b242f5b611395e3c041ec0a449cf966bcf577009e8f803328e7d,ADE_train_00002867,512,683,"0,85,512,597","A bathroom with a white bathtub, a white toilet, and a glass shower enclosure",0,train
02867,train-00003-of-00023.parquet,230,ec05237bd334d9fcb89c59a3486e4bfadfa515bb73ec2e4ab69a38b049f23ef0,ADE_train_00002868,256,256,"0,0,512,512",This is a bathroom with a green wall and a black and white checkered floor,0,train
02868,train-00003-of-00023.parquet,231,1fce5a91fe609c5cb87de879eb8ba2874d752054419ddea41e1d76a79c35ff76,ADE_train_00002869,256,256,"0,0,512,512","This is a bathroom with a sink, toilet, and shower",0,val
02869,train-00003-of-00023.parquet,232,61034854b6a838a446252930fd23d0a568ca3c032dd1643f046643b18b40bd3e,ADE_train_00002870,256,256,"0,0,512,512","This is a bathroom with a sink, toilet, and bathtub",0,train
02870,train-00003-of-00023.parquet,233,78ac60fd43fbe2c7c4277f3e04222cbbbe5086b493db0bd60d28451d9398e9e2,ADE_train_00002871,640,480,"85,0,597,512","A bathroom with a yellow tiled floor, a white sink, a yellow toilet, and a pink and white striped shower curtain",0,train
02871,train-00003-of-00023.parquet,234,b9c407c9202ca696a80e19059fec7fc3997130cba916ba2ff63b8c4fbea65d2f,ADE_train_00002872,512,683,"0,85,512,597","A bathroom with a white sink, a red and white tiled floor, and a glass shower door",0,train
02872,train-00003-of-00023.parquet,235,c548d7103f6449822f70f46fb8e3a12ff72070ef33643f78287beb68cd3ff0fe,ADE_train_00002873,683,512,"85,0,597,512","This is a bathroom with two sinks, a toilet, and a bathtub",0,train
02873,train-00003-of-00023.parquet,236,368b789743a9aea7586a6ed3426258a98835827daa8514a1d68a6a052cad1fcd,ADE_train_00002874,512,683,"0,85,512,597","This is a bathroom with a bathtub, toilet, and sink",0,train
02874,train-00003-of-00023.parquet,237,69c38bf1643aae60305b5ed3a8b1b60e8a1ea3664ba219442e536787a6b0e0d8,ADE_train_00002875,683,512,"85,0,597,512",A bathroom with three sinks on a wooden countertop,0,train
02875,train-00003-of-00023.parquet,238,5bdf82a9512e88cddd14bf47c0b2bf92dfd1e16935624604c1ffe038c3850873,ADE_train_00002876,256,256,"0,0,512,512","This is a bathroom with a bathtub, sink, and toilet",0,train
02876,train-00003-of-00023.parquet,239,e2c0db883f87980902bee34dda5212bf4d0a73231b4461510bb7dbbc6e39096a,ADE_train_00002877,230,307,"0,85,512,597","This is a bathroom with a toilet, sink, and shower",0,train
02877,train-00003-of-00023.parquet,240,296ee231ca694cb0a68def13e6e9701c607c21e859668b409516f3106ffb308c,ADE_train_00002878,683,512,"85,0,597,512","This is a bathroom with a bathtub, sink, and window",0,train
02878,train-00003-of-00023.parquet,241,a1d5da120b7d0d1f6efa3f23bb8061daa011fd5fca1d9b86ca7d26cf8ae3dd8f,ADE_train_00002879,683,512,"85,0,597,512",A white porcelain sink with a towel hanging on the wall behind it,0,train
02879,train-00003-of-00023.parquet,242,428933c47b42fe1d3004b656cba10698f0ee19b5f049805dd5167e18f00f7bc3,ADE_train_00002880,640,427,"127,0,639,512","A bedroom with a large bed, a desk, and a door leading to a bathroom",1,train
02880,train-00003-of-00023.parquet,243,15b9761c4809c05b473877570d55ad0f4eba414a8083fec057fc1f2f444ba974,ADE_train_00002881,300,216,"99,0,611,512","A bathroom with a blue bathtub, a red rug, and a wooden floor",0,train
02881,train-00003-of-00023.parquet,244,cd15ebd749e09996c2b9659982dd1788df19c820f3546f410d1ac595604d0c62,ADE_train_00002882,256,256,"0,0,512,512","This image is a bathroom with blue walls, a white toilet, and a wooden floor",0,train
02882,train-00003-of-00023.parquet,245,2400c2f5cfd3870323ba9e0909fccb98242ec80be0c78d86577168fe869b74ae,ADE_train_00002883,256,256,"0,0,512,512",This is a blue and yellow bathroom with a yellow rug and a blue and white striped wallpaper,0,train
02883,train-00003-of-00023.parquet,246,d7624030c472cf6b38368d684ccdc2b33411bfe8aa90b4f9fb5d23cdbf3785bf,ADE_train_00002884,512,683,"0,85,512,597","This is a bathroom with a white toilet, a wooden sink, and a large window with a view of a green yard",0,train
02884,train-00003-of-00023.parquet,247,4cd3e95213ec03460f82294c689df557798ed234f0b18ae14a415ed786cffca1,ADE_train_00002885,256,256,"0,0,512,512","This is a bathroom with a toilet, sink, and shower",0,train
02885,train-00003-of-00023.parquet,248,8255e420c1a9e8b25e760e2e42fe73371982e3c226bdd4f9810ad5cef1b674ec,ADE_train_00002886,512,684,"0,86,512,598","A white bathroom with a sink, toilet, and a mirror on the wall",0,train
02886,train-00003-of-00023.parquet,249,5762da07ffffd0e9c6fe3db8cb04a29b80f0c19a3c03389f463d77778a8f9b59,ADE_train_00002887,250,333,"0,85,512,597","This is a bathroom with a bathtub, sink, and toilet",0,train
02887,train-00003-of-00023.parquet,250,732bd40e55ff532a14ff6ff5dec1a34c087d8122e8ca25c2fd3bb4d809278024,ADE_train_00002888,214,285,"0,85,512,597","A bathroom with a green sink, a white toilet, and a wooden cabinet",0,train
02888,train-00003-of-00023.parquet,251,b5bf280e75099b3aa5cc1d39e5c55d147ecc9edbb40757ba0a266118db88dfe1,ADE_train_00002889,256,256,"0,0,512,512","A bathroom with a large bathtub, a sink, and a toilet",0,train
02889,train-00003-of-00023.parquet,252,18911c834db98e6a56417cee9841b43279a1ec6789ff1b6b141d2f13fd9672cc,ADE_train_00002890,256,256,"0,0,512,512","This is a bathroom with a pink tiled floor, a white toilet, a sink, and a shower",0,train
02890,train-00003-of-00023.parquet,253,ee58064a2b4c9071f214187a27b921899a2c08633065f1b621852e8fbe27dae3,ADE_train_00002891,512,683,"0,85,512,597","A bathroom with a toilet, sink, and bathtub",0,train
02891,train-00003-of-00023.parquet,254,ed5c1a3a248d592a409c39604110fb17b4807aaa12457f15fe5277a65cf2b703,ADE_train_00002892,512,683,"0,85,512,597","A large, modern bathroom with two sinks, a bathtub, and a walk-in shower",0,train
02892,train-00003-of-00023.parquet,255,7811585a3be2b3cfbd2c3006979142d9a99ee6df41799b9d30d50fc09fa1c7e8,ADE_train_00002893,512,781,"0,134,512,646","This is a bathroom with a white toilet, blue tiled floor, and a wooden sink",0,train
02893,train-00003-of-00023.parquet,256,7f001af744642e6fa004107c658aa10d9801df05439cd2dee562122a2988fd55,ADE_train_00002894,768,512,"128,0,640,512","This is a bathroom with a white tiled floor, a white toilet, a white sink, and a white shower",0,train
